Bigram_Lprob1	Trigram_Lprob1	Penalty_Short1	Penalty_Long1	Edit_Distance1	Average_TER1	Bigram_mismatch_percentage1	Trigram_mismatch_percentage1	Worker_Bigram_Lprob1	Worker_Trigram_Lprob1	Worker_Penalty_Short1	Worker_Penalty_Long1	Worker_Edit_Distance1	Worker_Average_TER1	Worker_Bigram_mismatch_percentage1	Worker_Trigram_mismatch_percentage1	IsEnglishNative1	IsUrduNative1	LocationIndia1	LocationPakistan1	YearSpeakingEnglish1	YearSpeakingUrdu1	Bigram_Lprob2	Trigram_Lprob2	Penalty_Short2	Penalty_Long2	Edit_Distance2	Average_TER2	Bigram_mismatch_percentage2	Trigram_mismatch_percentage2	Worker_Bigram_Lprob2	Worker_Trigram_Lprob2	Worker_Penalty_Short2	Worker_Penalty_Long2	Worker_Edit_Distance2	Worker_Average_TER2	Worker_Bigram_mismatch_percentage2	Worker_Trigram_mismatch_percentage2	IsEnglishNative2	IsUrduNative2	LocationIndia2	LocationPakistan2	YearSpeakingEnglish2	YearSpeakingUrdu2	Bigram_Lprob3	Trigram_Lprob3	Penalty_Short3	Penalty_Long3	Edit_Distance3	Average_TER3	Bigram_mismatch_percentage3	Trigram_mismatch_percentage3	Worker_Bigram_Lprob3	Worker_Trigram_Lprob3	Worker_Penalty_Short3	Worker_Penalty_Long3	Worker_Edit_Distance3	Worker_Average_TER3	Worker_Bigram_mismatch_percentage3	Worker_Trigram_mismatch_percentage3	IsEnglishNative3	IsUrduNative3	LocationIndia3	LocationPakistan3	YearSpeakingEnglish3	YearSpeakingUrdu3	Bigram_Lprob4	Trigram_Lprob4	Penalty_Short4	Penalty_Long4	Edit_Distance4	Average_TER4	Bigram_mismatch_percentage4	Trigram_mismatch_percentage4	Worker_Bigram_Lprob4	Worker_Trigram_Lprob4	Worker_Penalty_Short4	Worker_Penalty_Long4	Worker_Edit_Distance4	Worker_Average_TER4	Worker_Bigram_mismatch_percentage4	Worker_Trigram_mismatch_percentage4	IsEnglishNative4	IsUrduNative4	LocationIndia4	LocationPakistan4	YearSpeakingEnglish4	YearSpeakingUrdu4	
	94.1359	92.0541	29.4642857143	0.0	16.5	42.8229665072	30.0	66.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.7551	41.4797	29.0178571429	0.0	15.75	63.6363636364	26.6666666667	46.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.8346	93.8556	45.0892857143	0.0	13.75	46.7703349282	47.619047619	85.7142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.3587	58.4246	45.9821428571	0.0	17.0	45.4545454545	40.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	87.2244	88.1834	43.2432432432	0.0	8.75	59.6908602151	27.7777777778	66.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.396	115.891	37.8378378378	0.0	8.5	133.039215686	30.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.8506	39.6432	41.6216216216	0.0	8.75	56.2571157495	35.2941176471	82.3529411765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.344	95.0289	36.7567567568	0.0	12.0	69.3943706515	19.0476190476	42.8571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	63.2726	65.669	17.3913043478	0.0	10.5	56.25	36.8421052632	52.6315789474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.725	106.336	33.9130434783	0.0	7.5	68.75	40.0	66.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0008	30.5146	47.8260869565	0.0	7.75	60.4166666667	58.3333333333	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.1093	68.9729	40.8695652174	0.0	7.75	60.4166666667	46.1538461538	61.5384615385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	209.431	212.476	42.3357664234	0.0	26.75	56.5139517345	33.3333333333	60.4166666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	202.516	207.267	27.9805352798	0.0	29.25	53.154158215	43.137254902	78.431372549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	191.786	187.448	45.2554744526	0.0	23.25	46.4920424403	38.6363636364	77.2727272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	180.001	183.101	38.6861313869	0.0	26.75	50.7255422063	37.2549019608	64.7058823529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	197.567	197.151	41.7475728155	0.0	22.25	71.3217911278	28.2051282051	74.358974359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	229.19	231.986	31.067961165	0.0	27.5	61.9178921569	22.641509434	56.6037735849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	281.416	284.259	45.6310679612	0.0	21.0	64.8197399527	33.3333333333	61.5384615385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	207.616	210.991	54.3689320388	0.0	20.25	54.4795577806	35.4838709677	67.7419354839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	27.9951	27.8149	64.1791044776	0.0	5.25	88.5714285714	50.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.6718	27.1288	34.328358209	0.0	5.75	87.2077922078	50.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.7092	27.0148	5.97014925373	0.0	6.0	63.1818181818	30.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.7072	21.0877	8.9552238806	0.0	6.0	60.8116883117	20.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	39.9362	41.4792	15.9292035398	0.0	10.25	55.4029304029	16.6666666667	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.9139	41.8114	25.6637168142	0.0	10.25	44.4139194139	23.5294117647	58.8235294118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.9365	73.5903	33.6283185841	0.0	10.25	48.7179487179	13.3333333333	26.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.8547	33.7044	53.982300885	0.0	10.25	40.9523809524	16.6666666667	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	95.09	95.3046	42.4242424242	0.0	14.25	58.6777553763	32.1428571429	67.8571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	163.996	163.726	36.7424242424	0.0	16.75	60.248655914	28.125	71.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.081	124.705	41.6666666667	0.0	15.25	62.063172043	34.4827586207	75.8620689655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.69	114.954	57.5757575758	0.0	16.25	54.2590725806	40.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	47.3148	47.3148	31.5789473684	0.0	2.75	58.3333333333	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.7743	20.2641	42.1052631579	0.0	2.75	66.6666666667	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.4927	16.9826	15.7894736842	0.0	3.5	45.8333333333	60.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.8351	12.8351	0.0	53.6585365854	4.5	47.9166666667	50.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	220.708	223.096	43.3333333333	0.0	24.0	54.040507365	52.5	82.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	285.543	285.996	25.4761904762	0.0	30.75	60.8896422726	37.037037037	74.0740740741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212.103	210.005	40.9523809524	0.0	23.25	58.5851648352	46.1538461538	74.358974359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	229.521	229.939	50.7142857143	0.0	27.5	49.3526420388	39.3939393939	66.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	67.8145	68.1332	38.75	0.0	4.0	46.1363636364	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.1943	75.2205	42.5	0.0	4.5	48.3585858586	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.912	102.864	30.0	0.0	3.75	37.6262626263	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.1518	71.7648	32.5	0.0	4.25	56.1363636364	60.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	128.574	129.584	30.9392265193	0.0	13.0	69.1423160173	31.8181818182	72.7272727273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.625	104.327	32.5966850829	0.0	8.75	90.5844155844	31.5789473684	73.6842105263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.6368	93.7417	34.2541436464	0.0	9.0	68.3761961722	22.2222222222	72.2222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.3921	74.3346	24.861878453	0.0	9.75	65.6719924812	28.5714285714	61.9047619048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	27.9003	28.3179	48.4536082474	0.0	1.0	26.3888888889	66.6666666667	88.8888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.8382	26.3959	49.4845360825	0.0	0.5	22.9166666667	66.6666666667	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.5169	28.8636	51.5463917526	0.0	1.0	22.9166666667	87.5	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.4526	59.9226	49.4845360825	0.0	0.5	38.8888888889	66.6666666667	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	141.134	142.137	37.9204892966	0.0	19.5	52.8571428571	45.7142857143	85.7142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.567	103.518	30.8868501529	0.0	18.5	56.6316526611	47.5	77.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.412	103.074	47.7064220183	0.0	17.0	57.4019607843	69.2307692308	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243.129	244.744	51.0703363914	0.0	16.5	62.4719887955	48.275862069	75.8620689655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	72.323	72.2662	43.4554973822	0.0	12.0	53.0706521739	65.2173913043	86.9565217391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	217.248	216.614	42.4083769634	0.0	10.75	67.5760869565	54.1666666667	91.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.604	99.8807	41.8848167539	0.0	11.5	47.375	54.1666666667	83.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.478	141.537	52.8795811518	0.0	12.25	53.009057971	81.25	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	40.6721	38.607	46.3768115942	0.0	6.5	70.1960784314	50.0	62.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.7706	79.6854	52.8985507246	0.0	6.75	59.0092879257	46.6666666667	66.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.9766	35.8131	52.8985507246	0.0	7.0	60.5926581159	50.0	64.2857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.9868	41.8328	42.0289855072	0.0	6.75	71.0526315789	46.6666666667	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	137.094	135.435	32.0945945946	0.0	20.0	67.4679487179	48.7179487179	84.6153846154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.736	111.906	30.7432432432	0.0	20.25	56.6689158794	46.511627907	79.0697674419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.951	115.626	41.2162162162	0.0	19.5	65.7388663968	43.75	68.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.676	149.588	42.2297297297	0.0	21.75	57.3999100315	54.8387096774	83.8709677419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	41.4792	42.0213	40.0	0.0	9.75	51.25	26.3157894737	47.3684210526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.2085	35.5225	38.1818181818	0.0	8.75	46.8055555556	33.3333333333	66.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.8627	45.0528	43.0303030303	0.0	10.0	60.2777777778	50.0	66.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.7115	34.7095	46.0606060606	0.0	10.5	48.1944444444	35.7142857143	57.1428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	72.6639	73.1758	29.8076923077	0.0	1.0	66.5865384615	70.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.1278	71.2825	39.4230769231	0.0	0.75	60.3365384615	70.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.2472	75.4038	39.4230769231	0.0	0.75	72.5	70.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.5295	99.2456	44.2307692308	0.0	1.5	63.0769230769	66.6666666667	77.7777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	124.059	124.314	42.125984252	0.0	13.25	71.13005997	57.6923076923	80.7692307692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.221	119.997	37.7952755906	0.0	15.0	65.5186318131	53.125	93.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.163	126.364	42.5196850394	0.0	19.75	69.9140953717	56.5217391304	86.9565217391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.565	178.746	44.4881889764	0.0	12.5	58.1660782512	55.5555555556	85.1851851852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	56.0555	54.8422	21.5568862275	0.0	8.25	69.7619047619	47.619047619	61.9047619048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.1065	57.6704	20.3592814371	0.0	9.75	58.8043478261	45.4545454545	81.8181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.8197	54.2994	17.3652694611	0.0	10.5	62.8450655625	37.5	58.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.7974	55.7795	27.5449101796	0.0	8.0	61.3466183575	52.6315789474	57.8947368421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	27.7092	28.4117	43.75	0.0	2.0	62.5	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.5741	26.7945	43.75	0.0	2.0	46.7857142857	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.6106	59.9782	45.3125	0.0	2.75	50.3571428571	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4393	24.7612	32.8125	0.0	3.75	51.1904761905	83.3333333333	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	120.077	121.598	35.1239669421	0.0	9.75	43.380952381	32.2580645161	87.0967741935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.646	161.055	30.9917355372	0.0	12.0	45.2354768887	32.4324324324	81.0810810811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.135	119.04	43.8016528926	0.0	9.75	42.1016617791	42.3076923077	84.6153846154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.918	153.918	40.4958677686	0.0	8.0	63.2776497696	39.2857142857	89.2857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	76.9668	77.2227	50.3448275862	0.0	4.75	31.3095238095	64.2857142857	78.5714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.8049	80.9506	33.7931034483	0.0	5.5	32.4145299145	64.7058823529	88.2352941176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.287	86.3763	45.5172413793	0.0	4.5	48.141025641	71.4285714286	92.8571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.935	76.9745	55.8620689655	0.0	4.25	44.8107448107	75.0	91.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	38.7963	39.8224	49.4252873563	0.0	1.25	57.5	62.5	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.2885	70.7624	48.275862069	0.0	1.75	48.0113636364	62.5	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.3687	36.0006	45.9770114943	0.0	2.5	52.7840909091	44.4444444444	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.7299	26.9253	58.6206896552	0.0	1.5	53.1818181818	85.7142857143	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	87.7028	87.617	42.9487179487	0.0	8.75	47.8959765724	45.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0807	59.4446	40.3846153846	0.0	8.25	55.7422969188	42.8571428571	66.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.1755	53.4955	38.4615384615	0.0	10.5	52.2058823529	35.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.3504	35.3335	47.4358974359	0.0	10.5	51.6392920805	41.1764705882	88.2352941176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	133.435	133.596	31.1526479751	0.0	25.75	61.3122785074	27.9069767442	58.1395348837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.445	98.4919	28.9719626168	0.0	25.5	57.6976495726	28.5714285714	57.1428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.181	100.133	36.4485981308	0.0	24.0	73.2598499062	35.2941176471	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.5011	48.0392	47.6635514019	0.0	24.25	55.7689701897	29.0322580645	67.7419354839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	96.4943	97.9534	41.5584415584	0.0	9.5	67.9812834225	68.75	93.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.8697	90.9599	34.4155844156	0.0	10.75	68.0397727273	52.380952381	85.7142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.428	126.433	38.3116883117	0.0	9.5	91.0010026738	50.0	94.4444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.7668	28.3863	54.5454545455	0.0	10.25	59.8846925134	53.8461538462	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	111.921	112.605	38.418079096	0.0	10.0	55.3977272727	61.1111111111	83.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.3161	79.8974	23.7288135593	0.0	13.25	50.8116883117	58.3333333333	87.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.6694	55.2899	48.0225988701	0.0	11.0	74.2491883117	63.1578947368	94.7368421053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.9681	49.7182	67.7966101695	0.0	12.25	74.898538961	80.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	73.2926	75.905	44.502617801	0.0	8.25	51.3458892329	55.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.7661	38.2695	46.5968586387	0.0	8.0	46.3456435206	61.1111111111	94.4444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.1056	44.5296	31.9371727749	0.0	10.75	47.2326649958	42.8571428571	80.9523809524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.8364	41.0122	43.9790575916	0.0	8.0	47.8758169935	45.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	58.7575	57.6066	38.1443298969	0.0	4.25	37.3251748252	58.3333333333	83.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.3626	57.6605	47.4226804124	0.0	3.75	36.9755244755	63.6363636364	81.8181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.2812	27.6604	37.1134020619	0.0	4.0	35.9615384615	58.3333333333	83.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.6233	24.1953	37.1134020619	0.0	4.5	53.4090909091	63.6363636364	90.9090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	169.899	171.91	47.3684210526	0.0	17.5	64.9802501646	43.5897435897	79.4871794872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147.218	144.649	35.8395989975	0.0	19.75	77.4551971326	46.511627907	76.7441860465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	215.833	210.626	49.1228070175	0.0	16.25	72.7781435155	42.1052631579	78.9473684211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.545	165.995	56.8922305764	0.0	17.0	66.5221088435	46.875	84.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
